game_year,batter,stand,p_throws,zone,pitch_type,total_pitches,total_swings,swing_percentage
2024,687231,R,R,3,FF,12,8,0.6666666666666666
2024,687231,R,R,3,SI,1,0,0.0
2024,687231,R,R,3,SL,1,0,0.0
2024,687231,R,R,4,CH,1,1,1.0
2024,687231,R,R,4,FF,2,2,1.0
2024,687231,R,R,4,SI,5,3,0.6
2024,687231,R,R,4,SL,4,3,0.75
2024,687231,R,R,4,ST,2,2,1.0
2024,687231,R,R,5,CH,1,1,1.0
2024,687231,R,R,5,FC,3,3,1.0
2024,687231,R,R,5,FF,4,3,0.75
2024,687231,R,R,5,SI,7,7,1.0
2024,687231,R,R,5,SL,4,3,0.75
2024,687231,R,R,5,ST,5,3,0.6
2024,687231,R,R,6,CU,1,0,0.0
2024,687231,R,R,6,EP,1,1,1.0
2024,687231,R,R,6,FC,3,3,1.0
2024,687231,R,R,6,FF,9,5,0.5555555555555556
2024,687231,R,R,6,SL,3,2,0.6666666666666666
2024,687231,R,R,6,ST,3,3,1.0
2024,687231,R,R,6,SV,1,1,1.0
2024,687231,R,R,7,EP,1,1,1.0
2024,687231,R,R,7,FC,1,0,0.0
2024,687231,R,R,7,FF,3,1,0.3333333333333333
2024,687231,R,R,7,FS,1,0,0.0
2024,687231,R,R,7,SI,6,4,0.6666666666666666
2024,687231,R,R,7,SL,3,1,0.3333333333333333
2024,687231,R,R,8,CH,3,3,1.0
2024,687231,R,R,8,CU,1,1,1.0
2024,687231,R,R,8,FC,3,1,0.3333333333333333
2024,687231,R,R,8,FF,5,1,0.2
2024,687231,R,R,8,FS,1,1,1.0
2024,687231,R,R,8,SI,11,6,0.5454545454545454
2024,687231,R,R,8,SL,5,4,0.8
2024,687231,R,R,8,ST,1,1,1.0
2024,687231,R,R,9,CH,1,0,0.0
2024,687231,R,R,9,CU,1,0,0.0
2024,687231,R,R,9,EP,1,0,0.0
2024,687231,R,R,9,FC,7,3,0.42857142857142855
2024,687231,R,R,9,FF,6,1,0.16666666666666666
2024,687231,R,R,9,KC,1,0,0.0
2024,687231,R,R,9,SI,4,1,0.25
2024,687231,R,R,9,SL,8,6,0.75
2024,687231,R,R,9,ST,3,2,0.6666666666666666
2024,687231,R,R,9,SV,2,2,1.0
2024,687231,R,R,11,CU,4,0,0.0
2024,687231,R,R,11,FC,1,0,0.0
2024,687231,R,R,11,FF,12,5,0.4166666666666667
2024,687231,R,R,11,SI,9,3,0.3333333333333333
2024,687231,R,R,11,SL,1,0,0.0
2024,687231,R,R,11,ST,1,0,0.0
2024,687231,R,R,12,CU,1,0,0.0
2024,687231,R,R,12,EP,1,0,0.0
2024,687231,R,R,12,FC,2,2,1.0
2024,687231,R,R,12,FF,9,2,0.2222222222222222
2024,687231,R,R,12,SI,1,0,0.0
2024,687231,R,R,12,SL,4,4,1.0
2024,687231,R,R,12,ST,1,0,0.0
2024,687231,R,R,13,CH,1,0,0.0
2024,687231,R,R,13,CU,2,1,0.5
2024,687231,R,R,13,EP,2,0,0.0
2024,687231,R,R,13,FF,3,0,0.0
2024,687231,R,R,13,FS,4,2,0.5
2024,687231,R,R,13,SI,7,3,0.42857142857142855
2024,687231,R,R,13,SL,7,2,0.2857142857142857
2024,687231,R,R,13,ST,2,0,0.0
2024,687231,R,R,14,CH,3,0,0.0
2024,687231,R,R,14,CU,3,2,0.6666666666666666
2024,687231,R,R,14,FC,15,2,0.13333333333333333
2024,687231,R,R,14,FF,8,0,0.0
2024,687231,R,R,14,FS,6,1,0.16666666666666666
2024,687231,R,R,14,KC,3,1,0.3333333333333333
2024,687231,R,R,14,SI,8,0,0.0
2024,687231,R,R,14,SL,29,10,0.3448275862068966
2024,687231,R,R,14,ST,11,4,0.36363636363636365
2024,687231,R,R,14,SV,1,1,1.0
2024,687263,R,L,1,CH,2,0,0.0
2024,687263,R,L,1,FC,2,2,1.0
2024,687263,R,L,1,FF,7,5,0.7142857142857143
2024,687263,R,L,1,KC,1,0,0.0
2024,687263,R,L,1,SI,1,1,1.0
2024,687263,R,L,1,SL,2,2,1.0
2024,687263,R,L,2,CH,1,1,1.0
2024,687263,R,L,2,FC,3,3,1.0
2024,687263,R,L,2,FF,12,11,0.9166666666666666
2024,687263,R,L,2,SI,8,4,0.5
2024,687263,R,L,2,SL,1,1,1.0
2024,687263,R,L,3,CH,1,1,1.0
2024,687263,R,L,3,CU,1,0,0.0
2024,687263,R,L,3,FC,1,1,1.0
2024,687263,R,L,3,FF,4,4,1.0
2024,687263,R,L,3,SI,2,1,0.5
2024,687263,R,L,3,SL,2,0,0.0
2024,687263,R,L,4,CU,1,1,1.0
2024,687263,R,L,4,SI,1,1,1.0
2024,687263,R,L,4,SL,1,1,1.0
2024,687263,R,L,4,ST,2,0,0.0
2024,687263,R,L,5,CH,7,4,0.5714285714285714
2024,687263,R,L,5,CU,5,3,0.6
2024,687263,R,L,5,FC,2,2,1.0
2024,687263,R,L,5,FF,16,15,0.9375
2024,687263,R,L,5,FS,1,1,1.0
2024,687263,R,L,5,SI,10,8,0.8
2024,687263,R,L,5,SL,4,2,0.5
2024,687263,R,L,6,CH,6,3,0.5
2024,687263,R,L,6,CU,7,3,0.42857142857142855
2024,687263,R,L,6,FF,9,7,0.7777777777777778
2024,687263,R,L,6,FS,2,2,1.0
2024,687263,R,L,6,SI,7,7,1.0
2024,687263,R,L,6,SL,3,0,0.0
2024,687263,R,L,7,CH,1,0,0.0
2024,687263,R,L,7,FC,1,1,1.0
2024,687263,R,L,7,FF,5,2,0.4
2024,687263,R,L,7,KC,2,2,1.0
2024,687263,R,L,7,SI,3,1,0.3333333333333333
2024,687263,R,L,7,SL,3,3,1.0
2024,687263,R,L,7,ST,1,0,0.0
2024,687263,R,L,8,CH,4,3,0.75
2024,687263,R,L,8,CU,3,1,0.3333333333333333
2024,687263,R,L,8,FC,1,1,1.0
2024,687263,R,L,8,FF,8,2,0.25
2024,687263,R,L,8,SI,6,2,0.3333333333333333
2024,687263,R,L,8,SL,5,4,0.8
2024,687263,R,L,8,ST,4,1,0.25
2024,687263,R,L,9,CH,8,6,0.75
2024,687263,R,L,9,CU,6,2,0.3333333333333333
2024,687263,R,L,9,FF,3,2,0.6666666666666666
2024,687263,R,L,9,FS,2,1,0.5
2024,687263,R,L,9,SI,3,3,1.0
2024,687263,R,L,9,SL,3,3,1.0
2024,687263,R,L,11,CU,2,0,0.0
2024,687263,R,L,11,FC,1,1,1.0
2024,687263,R,L,11,FF,19,8,0.42105263157894735
2024,687263,R,L,11,SI,1,0,0.0
2024,687263,R,L,12,CH,15,6,0.4
2024,687263,R,L,12,CU,3,0,0.0
2024,687263,R,L,12,FC,3,2,0.6666666666666666
2024,687263,R,L,12,FF,25,9,0.36
2024,687263,R,L,12,FS,2,1,0.5
2024,687263,R,L,12,KC,1,0,0.0
2024,687263,R,L,12,SI,10,3,0.3
2024,687263,R,L,12,SL,5,0,0.0
2024,687263,R,L,12,ST,1,0,0.0
2024,687263,R,L,13,CH,10,0,0.0
2024,687263,R,L,13,CU,8,2,0.25
2024,687263,R,L,13,FC,2,2,1.0
2024,687263,R,L,13,FF,6,1,0.16666666666666666
2024,687263,R,L,13,KC,2,0,0.0
2024,687263,R,L,13,SI,5,0,0.0
2024,687263,R,L,13,SL,21,4,0.19047619047619047
2024,687263,R,L,13,ST,9,3,0.3333333333333333
2024,687263,R,L,14,CH,34,20,0.5882352941176471
2024,687263,R,L,14,CU,13,5,0.38461538461538464
2024,687263,R,L,14,FC,1,0,0.0
2024,687263,R,L,14,FF,9,4,0.4444444444444444
2024,687263,R,L,14,FS,2,2,1.0
2024,687263,R,L,14,KC,1,0,0.0
2024,687263,R,L,14,SI,5,4,0.8
2024,687263,R,L,14,SL,8,3,0.375
2024,687263,R,L,14,ST,3,1,0.3333333333333333
2024,687263,R,R,1,CH,5,5,1.0
2024,687263,R,R,1,CU,3,1,0.3333333333333333
2024,687263,R,R,1,FC,4,3,0.75
2024,687263,R,R,1,FF,31,23,0.7419354838709677
2024,687263,R,R,1,FS,3,3,1.0
2024,687263,R,R,1,SI,20,16,0.8
2024,687263,R,R,1,SL,11,8,0.7272727272727273
2024,687263,R,R,1,ST,3,0,0.0
2024,687263,R,R,2,CH,1,1,1.0
2024,687263,R,R,2,CU,1,0,0.0
2024,687263,R,R,2,FC,5,5,1.0
2024,687263,R,R,2,FF,38,36,0.9473684210526315
2024,687263,R,R,2,FS,1,0,0.0
2024,687263,R,R,2,SI,17,11,0.6470588235294118
2024,687263,R,R,2,SL,17,9,0.5294117647058824
2024,687263,R,R,2,ST,8,3,0.375
2024,687263,R,R,3,CH,2,0,0.0
2024,687263,R,R,3,CU,4,1,0.25
2024,687263,R,R,3,FC,11,7,0.6363636363636364
2024,687263,R,R,3,FF,22,19,0.8636363636363636
2024,687263,R,R,3,FS,1,0,0.0
2024,687263,R,R,3,SI,17,9,0.5294117647058824
2024,687263,R,R,3,SL,10,6,0.6
2024,687263,R,R,3,ST,7,5,0.7142857142857143
2024,687263,R,R,4,CH,8,7,0.875
2024,687263,R,R,4,CU,5,2,0.4
2024,687263,R,R,4,FC,4,1,0.25
2024,687263,R,R,4,FF,26,16,0.6153846153846154
2024,687263,R,R,4,FS,2,2,1.0
2024,687263,R,R,4,KC,1,0,0.0
2024,687263,R,R,4,SI,31,27,0.8709677419354839
2024,687263,R,R,4,SL,8,6,0.75
2024,687263,R,R,4,ST,3,2,0.6666666666666666
2024,687263,R,R,5,CH,7,6,0.8571428571428571
2024,687263,R,R,5,CU,3,2,0.6666666666666666
2024,687263,R,R,5,FC,7,6,0.8571428571428571
2024,687263,R,R,5,FF,32,26,0.8125
2024,687263,R,R,5,FS,1,1,1.0
2024,687263,R,R,5,KC,4,3,0.75
2024,687263,R,R,5,SI,29,23,0.7931034482758621
2024,687263,R,R,5,SL,26,15,0.5769230769230769
2024,687263,R,R,5,ST,9,7,0.7777777777777778
2024,687263,R,R,6,CH,4,2,0.5
2024,687263,R,R,6,CU,5,3,0.6
2024,687263,R,R,6,FC,12,11,0.9166666666666666
2024,687263,R,R,6,FF,53,41,0.7735849056603774
2024,687263,R,R,6,FS,1,0,0.0
2024,687263,R,R,6,KC,2,2,1.0
2024,687263,R,R,6,SI,17,6,0.35294117647058826
2024,687263,R,R,6,SL,36,31,0.8611111111111112
2024,687263,R,R,6,ST,9,7,0.7777777777777778
2024,687263,R,R,7,CH,13,10,0.7692307692307693
2024,687263,R,R,7,CU,6,5,0.8333333333333334
2024,687263,R,R,7,FF,8,4,0.5
2024,687263,R,R,7,FS,3,1,0.3333333333333333
2024,687263,R,R,7,KC,1,0,0.0
2024,687263,R,R,7,SI,27,17,0.6296296296296297
2024,687263,R,R,7,SL,11,7,0.6363636363636364
2024,687263,R,R,7,ST,1,0,0.0
2024,687263,R,R,8,CH,10,9,0.9
2024,687263,R,R,8,CU,12,8,0.6666666666666666
2024,687263,R,R,8,FC,3,1,0.3333333333333333
2024,687263,R,R,8,FF,21,10,0.47619047619047616
2024,687263,R,R,8,FS,11,11,1.0
2024,687263,R,R,8,KC,2,1,0.5
2024,687263,R,R,8,SI,44,28,0.6363636363636364
2024,687263,R,R,8,SL,20,14,0.7
2024,687263,R,R,8,ST,11,6,0.5454545454545454
2024,687263,R,R,9,CH,4,2,0.5
2024,687263,R,R,9,CU,10,9,0.9
2024,687263,R,R,9,FC,12,6,0.5
2024,687263,R,R,9,FF,18,10,0.5555555555555556
2024,687263,R,R,9,FS,3,1,0.3333333333333333
2024,687263,R,R,9,KC,2,1,0.5
2024,687263,R,R,9,SI,28,8,0.2857142857142857
2024,687263,R,R,9,SL,38,24,0.631578947368421
2024,687263,R,R,9,ST,17,11,0.6470588235294118
2024,687263,R,R,11,CH,5,0,0.0
2024,687263,R,R,11,CU,6,1,0.16666666666666666
2024,687263,R,R,11,FC,4,0,0.0
2024,687263,R,R,11,FF,71,20,0.28169014084507044
2024,687263,R,R,11,FS,6,0,0.0
2024,687263,R,R,11,KC,1,0,0.0
2024,687263,R,R,11,SI,47,5,0.10638297872340426
2024,687263,R,R,11,SL,18,4,0.2222222222222222
2024,687263,R,R,11,ST,12,1,0.08333333333333333
2024,687263,R,R,11,SV,1,0,0.0
2024,687263,R,R,12,CH,4,1,0.25
2024,687263,R,R,12,CU,2,0,0.0
2024,687263,R,R,12,FC,18,5,0.2777777777777778
2024,687263,R,R,12,FF,74,29,0.3918918918918919
2024,687263,R,R,12,KC,1,0,0.0
2024,687263,R,R,12,SI,10,1,0.1
2024,687263,R,R,12,SL,22,5,0.22727272727272727
2024,687263,R,R,12,ST,6,3,0.5
2024,687263,R,R,13,CH,17,7,0.4117647058823529
2024,687263,R,R,13,CU,7,3,0.42857142857142855
2024,687263,R,R,13,FC,4,0,0.0
2024,687263,R,R,13,FF,9,2,0.2222222222222222
2024,687263,R,R,13,FS,12,4,0.3333333333333333
2024,687263,R,R,13,KC,1,0,0.0
2024,687263,R,R,13,SI,58,21,0.3620689655172414
2024,687263,R,R,13,SL,12,4,0.3333333333333333
2024,687263,R,R,13,ST,3,1,0.3333333333333333
2024,687263,R,R,14,CH,45,10,0.2222222222222222
2024,687263,R,R,14,CU,53,15,0.2830188679245283
2024,687263,R,R,14,FC,50,17,0.34
2024,687263,R,R,14,FF,57,11,0.19298245614035087
2024,687263,R,R,14,FS,16,5,0.3125
2024,687263,R,R,14,KC,9,2,0.2222222222222222
2024,687263,R,R,14,KN,2,0,0.0
2024,687263,R,R,14,SI,51,4,0.0784313725490196
2024,687263,R,R,14,SL,181,75,0.4143646408839779
2024,687263,R,R,14,ST,83,38,0.4578313253012048
2024,687263,R,R,14,SV,3,1,0.3333333333333333
2024,687282,L,R,4,CH,1,1,1.0
2024,687282,L,R,7,CH,1,1,1.0
2024,687282,L,R,13,CH,2,1,0.5
2024,687282,L,R,13,FF,1,0,0.0
2024,687363,L,L,1,FC,1,1,1.0
2024,687363,L,L,1,FF,6,3,0.5
2024,687363,L,L,1,SI,2,0,0.0
2024,687363,L,L,1,SL,1,0,0.0
2024,687363,L,L,1,ST,1,0,0.0
2024,687363,L,L,2,FC,1,1,1.0
2024,687363,L,L,2,FF,3,3,1.0
2024,687363,L,L,2,SL,3,2,0.6666666666666666
2024,687363,L,L,3,CH,1,1,1.0
2024,687363,L,L,3,FF,6,6,1.0
2024,687363,L,L,3,SI,2,2,1.0
2024,687363,L,L,3,SL,1,1,1.0
2024,687363,L,L,4,FC,1,1,1.0
2024,687363,L,L,4,FF,1,0,0.0
2024,687363,L,L,4,SI,2,0,0.0
2024,687363,L,L,4,SL,6,4,0.6666666666666666
2024,687363,L,L,4,ST,2,1,0.5
2024,687363,L,L,5,CH,1,1,1.0
2024,687363,L,L,5,CU,1,1,1.0
2024,687363,L,L,5,FC,1,1,1.0
2024,687363,L,L,5,FF,5,3,0.6
2024,687363,L,L,5,KC,1,0,0.0
2024,687363,L,L,5,SI,7,6,0.8571428571428571
2024,687363,L,L,5,SL,2,2,1.0
2024,687363,L,L,5,ST,1,0,0.0
2024,687363,L,L,6,FF,1,0,0.0
2024,687363,L,L,6,SI,3,3,1.0
2024,687363,L,L,6,SL,1,1,1.0
2024,687363,L,L,7,CU,1,1,1.0
2024,687363,L,L,7,FC,1,0,0.0
2024,687363,L,L,7,FF,5,3,0.6
2024,687363,L,L,7,SI,1,1,1.0
2024,687363,L,L,7,SL,3,3,1.0
2024,687363,L,L,7,ST,3,3,1.0
2024,687363,L,L,8,CU,1,1,1.0
2024,687363,L,L,8,FF,3,2,0.6666666666666666
2024,687363,L,L,8,SI,3,2,0.6666666666666666
2024,687363,L,L,8,ST,1,1,1.0
2024,687363,L,L,9,FS,1,1,1.0
2024,687363,L,L,9,SI,2,2,1.0
2024,687363,L,L,9,SL,1,0,0.0
2024,687363,L,L,9,ST,1,0,0.0
2024,687363,L,L,11,FC,3,0,0.0
2024,687363,L,L,11,FF,13,2,0.15384615384615385
2024,687363,L,L,12,CU,1,0,0.0
2024,687363,L,L,12,FC,2,0,0.0
2024,687363,L,L,12,FF,3,1,0.3333333333333333
2024,687363,L,L,12,SI,2,0,0.0
2024,687363,L,L,12,ST,1,1,1.0
2024,687363,L,L,13,CH,2,1,0.5
2024,687363,L,L,13,CU,1,1,1.0
2024,687363,L,L,13,FF,7,0,0.0
2024,687363,L,L,13,SI,4,0,0.0
2024,687363,L,L,13,SL,13,3,0.23076923076923078
2024,687363,L,L,13,ST,8,3,0.375
2024,687363,L,L,14,CH,2,2,1.0
2024,687363,L,L,14,SI,2,1,0.5
2024,687363,L,L,14,SL,1,0,0.0
2024,687363,L,L,14,ST,1,1,1.0
2024,687363,L,R,1,CH,2,0,0.0
2024,687363,L,R,1,CU,1,0,0.0
2024,687363,L,R,1,FC,2,1,0.5
2024,687363,L,R,1,FF,11,10,0.9090909090909091
2024,687363,L,R,1,KN,1,1,1.0
2024,687363,L,R,1,SC,1,0,0.0
2024,687363,L,R,1,SI,5,4,0.8
2024,687363,L,R,1,SL,1,0,0.0
2024,687363,L,R,2,CU,1,0,0.0
2024,687363,L,R,2,FC,1,1,1.0
2024,687363,L,R,2,FF,20,20,1.0
2024,687363,L,R,2,SI,2,1,0.5
2024,687363,L,R,3,CH,1,0,0.0
2024,687363,L,R,3,FC,1,1,1.0
2024,687363,L,R,3,FF,3,2,0.6666666666666666
2024,687363,L,R,3,SI,1,0,0.0
2024,687363,L,R,3,SL,1,1,1.0
2024,687363,L,R,3,ST,1,0,0.0
2024,687363,L,R,4,CH,3,3,1.0
2024,687363,L,R,4,CU,2,0,0.0
2024,687363,L,R,4,FF,11,9,0.8181818181818182
2024,687363,L,R,4,FS,5,5,1.0
2024,687363,L,R,4,KN,1,1,1.0
2024,687363,L,R,4,SC,1,0,0.0
2024,687363,L,R,4,SI,5,5,1.0
2024,687363,L,R,4,SL,2,1,0.5
2024,687363,L,R,4,ST,1,0,0.0
2024,687363,L,R,5,CH,3,2,0.6666666666666666
2024,687363,L,R,5,CU,1,1,1.0
2024,687363,L,R,5,FC,1,1,1.0
2024,687363,L,R,5,FF,15,13,0.8666666666666667
2024,687363,L,R,5,FS,1,1,1.0
2024,687363,L,R,5,KN,1,1,1.0
2024,687363,L,R,5,SC,1,1,1.0
2024,687363,L,R,5,SI,3,2,0.6666666666666666
2024,687363,L,R,5,SL,4,2,0.5
2024,687363,L,R,5,ST,2,1,0.5
2024,687363,L,R,5,SV,1,0,0.0
2024,687363,L,R,6,CH,1,1,1.0
2024,687363,L,R,6,CU,1,1,1.0
2024,687363,L,R,6,FC,2,2,1.0
2024,687363,L,R,6,FF,9,5,0.5555555555555556
2024,687363,L,R,6,SI,1,1,1.0
2024,687363,L,R,6,SL,2,2,1.0
2024,687363,L,R,7,CH,3,2,0.6666666666666666
2024,687363,L,R,7,CU,2,0,0.0
2024,687363,L,R,7,FC,2,0,0.0
2024,687363,L,R,7,FF,9,4,0.4444444444444444
2024,687363,L,R,7,FS,5,5,1.0
2024,687363,L,R,7,SI,3,2,0.6666666666666666
2024,687363,L,R,7,SL,2,0,0.0
2024,687363,L,R,8,CH,10,7,0.7
2024,687363,L,R,8,CU,2,1,0.5
2024,687363,L,R,8,FC,3,2,0.6666666666666666
2024,687363,L,R,8,FF,9,8,0.8888888888888888
2024,687363,L,R,8,FS,1,1,1.0
2024,687363,L,R,8,SI,4,3,0.75
2024,687363,L,R,8,SL,5,3,0.6
2024,687363,L,R,9,CH,3,1,0.3333333333333333
2024,687363,L,R,9,FC,1,1,1.0
2024,687363,L,R,9,FF,3,1,0.3333333333333333
2024,687363,L,R,9,KC,1,1,1.0
2024,687363,L,R,9,SI,1,0,0.0
2024,687363,L,R,9,SL,3,3,1.0
2024,687363,L,R,9,ST,1,1,1.0
2024,687363,L,R,11,CH,6,1,0.16666666666666666
2024,687363,L,R,11,CU,4,0,0.0
2024,687363,L,R,11,FC,3,1,0.3333333333333333
2024,687363,L,R,11,FF,48,13,0.2708333333333333
2024,687363,L,R,11,FS,2,0,0.0
2024,687363,L,R,11,KC,2,1,0.5
2024,687363,L,R,11,KN,2,0,0.0
2024,687363,L,R,11,SI,9,2,0.2222222222222222
2024,687363,L,R,11,SL,3,0,0.0
2024,687363,L,R,11,ST,1,0,0.0
2024,687363,L,R,12,FF,14,6,0.42857142857142855
2024,687363,L,R,12,SI,3,1,0.3333333333333333
2024,687363,L,R,13,CH,16,6,0.375
2024,687363,L,R,13,CU,3,2,0.6666666666666666
2024,687363,L,R,13,FC,2,1,0.5
2024,687363,L,R,13,FF,12,2,0.16666666666666666
2024,687363,L,R,13,FS,5,1,0.2
2024,687363,L,R,13,KC,3,1,0.3333333333333333
2024,687363,L,R,13,KN,1,0,0.0
2024,687363,L,R,13,SI,5,2,0.4
2024,687363,L,R,13,SL,4,1,0.25
2024,687363,L,R,13,ST,2,0,0.0
2024,687363,L,R,14,CH,12,2,0.16666666666666666
2024,687363,L,R,14,CU,16,7,0.4375
2024,687363,L,R,14,FC,3,2,0.6666666666666666
2024,687363,L,R,14,FF,7,2,0.2857142857142857
2024,687363,L,R,14,FS,5,3,0.6
2024,687363,L,R,14,KC,1,0,0.0
2024,687363,L,R,14,SI,4,0,0.0
2024,687363,L,R,14,SL,12,7,0.5833333333333334
2024,687363,L,R,14,ST,5,1,0.2
2024,687394,R,L,2,CU,1,0,0.0
2024,687394,R,L,2,FF,1,1,1.0
2024,687394,R,L,8,FC,1,1,1.0
2024,687394,R,L,14,CU,1,0,0.0
2024,687394,R,R,1,FF,1,1,1.0
2024,687394,R,R,2,SL,1,0,0.0
2024,687394,R,R,4,SI,1,1,1.0
2024,687394,R,R,5,SL,1,1,1.0
2024,687394,R,R,8,ST,1,0,0.0
2024,687394,R,R,12,FF,1,0,0.0
2024,687394,R,R,14,FC,1,0,0.0
2024,687401,R,L,1,CH,1,0,0.0
2024,687401,R,L,1,FC,2,2,1.0
2024,687401,R,L,1,FF,21,13,0.6190476190476191
2024,687401,R,L,1,SI,3,0,0.0
2024,687401,R,L,1,SL,2,1,0.5
2024,687401,R,L,1,ST,1,1,1.0
2024,687401,R,L,2,CH,1,1,1.0
2024,687401,R,L,2,CU,1,0,0.0
2024,687401,R,L,2,FC,3,1,0.3333333333333333
2024,687401,R,L,2,FF,32,26,0.8125
2024,687401,R,L,2,SI,9,4,0.4444444444444444
2024,687401,R,L,2,SL,2,0,0.0
2024,687401,R,L,3,CH,1,0,0.0
2024,687401,R,L,3,CU,1,0,0.0
2024,687401,R,L,3,FF,15,8,0.5333333333333333
2024,687401,R,L,3,KC,2,0,0.0
2024,687401,R,L,3,SI,6,3,0.5
2024,687401,R,L,3,SL,3,0,0.0
2024,687401,R,L,3,SV,1,0,0.0
2024,687401,R,L,4,CH,2,1,0.5
2024,687401,R,L,4,CU,1,1,1.0
2024,687401,R,L,4,FC,1,1,1.0
2024,687401,R,L,4,FF,24,16,0.6666666666666666
2024,687401,R,L,4,SI,6,5,0.8333333333333334
2024,687401,R,L,4,SL,6,5,0.8333333333333334
2024,687401,R,L,5,CH,4,1,0.25
2024,687401,R,L,5,FC,5,2,0.4
2024,687401,R,L,5,FF,19,13,0.6842105263157895
2024,687401,R,L,5,FS,1,1,1.0
2024,687401,R,L,5,SI,5,2,0.4
2024,687401,R,L,5,SL,8,6,0.75
2024,687401,R,L,5,ST,2,0,0.0
2024,687401,R,L,6,CH,4,3,0.75
2024,687401,R,L,6,CU,2,0,0.0
2024,687401,R,L,6,FC,3,2,0.6666666666666666
2024,687401,R,L,6,FF,18,10,0.5555555555555556
2024,687401,R,L,6,SI,11,5,0.45454545454545453
2024,687401,R,L,6,SL,3,2,0.6666666666666666
2024,687401,R,L,6,ST,4,0,0.0
2024,687401,R,L,6,SV,1,0,0.0
2024,687401,R,L,7,CH,3,0,0.0
2024,687401,R,L,7,CU,1,0,0.0
2024,687401,R,L,7,FF,8,2,0.25
2024,687401,R,L,7,SI,5,2,0.4
2024,687401,R,L,7,SL,7,5,0.7142857142857143
2024,687401,R,L,7,ST,3,1,0.3333333333333333
2024,687401,R,L,8,CH,7,5,0.7142857142857143
2024,687401,R,L,8,CU,2,0,0.0
2024,687401,R,L,8,FC,2,2,1.0
2024,687401,R,L,8,FF,8,5,0.625
2024,687401,R,L,8,KC,2,2,1.0
2024,687401,R,L,8,SI,7,1,0.14285714285714285
2024,687401,R,L,8,SL,11,8,0.7272727272727273
2024,687401,R,L,8,ST,5,3,0.6
2024,687401,R,L,8,SV,1,1,1.0
2024,687401,R,L,9,CH,13,10,0.7692307692307693
2024,687401,R,L,9,CU,2,1,0.5
2024,687401,R,L,9,FF,6,0,0.0
2024,687401,R,L,9,FS,1,0,0.0
2024,687401,R,L,9,KC,1,1,1.0
2024,687401,R,L,9,SI,11,3,0.2727272727272727
2024,687401,R,L,9,SL,4,0,0.0
2024,687401,R,L,9,ST,1,0,0.0
2024,687401,R,L,9,SV,1,0,0.0
2024,687401,R,L,11,CU,1,0,0.0
2024,687401,R,L,11,FC,4,1,0.25
2024,687401,R,L,11,FF,34,16,0.47058823529411764
2024,687401,R,L,11,KC,1,0,0.0
2024,687401,R,L,11,SI,3,0,0.0
2024,687401,R,L,11,SL,2,0,0.0
2024,687401,R,L,12,CH,8,0,0.0
2024,687401,R,L,12,CU,6,0,0.0
2024,687401,R,L,12,FC,7,2,0.2857142857142857
2024,687401,R,L,12,FF,47,9,0.19148936170212766
2024,687401,R,L,12,KC,2,0,0.0
2024,687401,R,L,12,SI,18,4,0.2222222222222222
2024,687401,R,L,12,SL,5,0,0.0
2024,687401,R,L,12,ST,2,0,0.0
2024,687401,R,L,12,SV,1,0,0.0
2024,687401,R,L,13,CH,12,1,0.08333333333333333
2024,687401,R,L,13,CU,7,3,0.42857142857142855
2024,687401,R,L,13,FC,8,2,0.25
2024,687401,R,L,13,FF,20,2,0.1
2024,687401,R,L,13,FS,5,2,0.4
2024,687401,R,L,13,KC,3,1,0.3333333333333333
2024,687401,R,L,13,SI,13,1,0.07692307692307693
2024,687401,R,L,13,SL,31,15,0.4838709677419355
2024,687401,R,L,13,ST,9,5,0.5555555555555556
2024,687401,R,L,14,CH,30,14,0.4666666666666667
2024,687401,R,L,14,CU,12,4,0.3333333333333333
2024,687401,R,L,14,FC,1,0,0.0
2024,687401,R,L,14,FF,15,1,0.06666666666666667
2024,687401,R,L,14,KC,1,0,0.0
2024,687401,R,L,14,SI,10,1,0.1
2024,687401,R,L,14,SL,4,0,0.0
2024,687401,R,L,14,ST,2,0,0.0
2024,687401,R,R,1,CU,2,0,0.0
2024,687401,R,R,1,FA,1,1,1.0
2024,687401,R,R,1,FC,3,3,1.0
2024,687401,R,R,1,FF,19,15,0.7894736842105263
2024,687401,R,R,1,SI,25,19,0.76
2024,687401,R,R,1,SL,9,4,0.4444444444444444
2024,687401,R,R,1,ST,4,2,0.5
2024,687401,R,R,2,CH,1,1,1.0
2024,687401,R,R,2,CU,4,1,0.25
2024,687401,R,R,2,FC,5,3,0.6
2024,687401,R,R,2,FF,41,32,0.7804878048780488
2024,687401,R,R,2,FS,2,1,0.5
2024,687401,R,R,2,KC,1,1,1.0
2024,687401,R,R,2,SI,14,6,0.42857142857142855
2024,687401,R,R,2,SL,13,3,0.23076923076923078
2024,687401,R,R,3,CU,1,0,0.0
2024,687401,R,R,3,FA,1,1,1.0
2024,687401,R,R,3,FC,5,1,0.2
2024,687401,R,R,3,FF,32,14,0.4375
2024,687401,R,R,3,SI,2,0,0.0
2024,687401,R,R,3,SL,11,4,0.36363636363636365
2024,687401,R,R,3,ST,3,2,0.6666666666666666
2024,687401,R,R,4,CH,2,2,1.0
2024,687401,R,R,4,CU,5,2,0.4
2024,687401,R,R,4,FC,3,2,0.6666666666666666
2024,687401,R,R,4,FF,24,18,0.75
