rosterTeamId,playerId,fullName,saveOpportunities,holds,bullpenAppearances,season,bullpenOrder,abbreviation
108,502032,Bud Norris,23,3,57,2017,1,LAA
108,453284,Blake Parker,11,15,71,2017,2,LAA
108,592135,Cam Bedrosian,11,10,48,2017,3,LAA
108,641871,Keynan Middleton,5,10,64,2017,4,LAA
108,433589,Yusmeiro Petit,5,15,59,2017,5,LAA
108,489446,Kirby Yates,4,20,61,2017,6,LAA
108,501625,Jose Alvarez,3,13,64,2017,7,LAA
108,456696,David Hernandez,2,8,38,2017,8,LAA
109,407845,Fernando Rodney,45,0,61,2017,1,ARI
109,605151,Archie Bradley,7,25,63,2017,2,ARI
109,543331,J.J. Hoover,2,10,52,2017,3,ARI
109,456696,David Hernandez,2,8,38,2017,4,ARI
109,517414,Randall Delgado,2,2,21,2017,5,ARI
109,407822,Jorge De La Rosa,1,17,65,2017,6,ARI
109,545332,Jake Barrett,1,2,28,2017,7,ARI
109,642073,Jimmie Sherfy,1,2,11,2017,8,ARI
110,542960,Brad Brach,24,9,67,2017,1,BAL
110,502154,Zack Britton,17,0,38,2017,2,BAL
110,571710,Mychal Givens,6,21,69,2017,3,BAL
110,503285,Darren O'Day,4,17,64,2017,4,BAL
110,543118,Oliver Drake,4,6,61,2017,5,BAL
110,643354,Donnie Hart,2,5,51,2017,6,BAL
110,542947,Richard Bleier,0,3,57,2017,7,BAL
110,612434,Miguel Castro,0,1,38,2017,8,BAL
111,518886,Craig Kimbrel,39,1,67,2017,1,BOS
111,592665,Addison Reed,21,4,48,2017,2,BOS
111,523260,Joe Kelly,4,13,54,2017,3,BOS
111,598264,Matt Barnes,3,21,70,2017,4,BOS
111,592390,Heath Hembree,3,14,62,2017,5,BOS
111,472551,Fernando Abad,3,2,48,2017,6,BOS
111,582494,Robby Scott,2,12,57,2017,7,BOS
111,519443,Brandon Workman,1,4,33,2017,8,BOS
112,451584,Wade Davis,33,0,59,2017,1,CHC
112,458677,Justin Wilson,15,8,42,2017,2,CHC
112,493157,Koji Uehara,5,14,49,2017,3,CHC
112,605218,Carl Edwards Jr.,4,25,73,2017,4,CHC
112,467008,Pedro Strop,4,21,69,2017,5,CHC
112,444468,Héctor Rondón,3,10,61,2017,6,CHC
112,518748,Justin Grimm,3,4,50,2017,7,CHC
112,543557,Mike Montgomery,3,1,30,2017,8,CHC
113,628452,Raisel Iglesias,30,0,63,2017,1,CIN
113,547179,Michael Lorenzen,8,18,70,2017,2,CIN
113,519322,Drew Storen,3,6,58,2017,3,CIN
113,593974,Wandy Peralta,2,16,69,2017,4,CIN
113,502028,Blake Wood,1,3,55,2017,5,CIN
113,594992,Kevin Shackelford,1,3,26,2017,6,CIN
113,571561,Tony Cingrani,1,4,25,2017,7,CIN
113,596112,Robert Stephenson,1,0,14,2017,8,CIN
114,592102,Cody Allen,34,4,69,2017,1,CLE
114,543766,Bryan Shaw,6,26,79,2017,2,CLE
114,453192,Andrew Miller,4,27,57,2017,3,CLE
114,501925,Joe Smith,1,13,38,2017,4,CLE
114,457429,Boone Logan,1,4,38,2017,5,CLE
114,621397,Tyler Olson,1,8,30,2017,6,CLE
114,444520,Craig Breslow,1,0,30,2017,7,CLE
114,580792,Nick Goody,0,6,56,2017,8,CLE
115,518813,Greg Holland,45,1,61,2017,1,COL
115,459429,Jake McGee,6,20,62,2017,2,COL
115,543734,Chris Rusin,3,12,60,2017,3,COL
115,450212,Pat Neshek,3,10,43,2017,4,COL
115,493603,Adam Ottavino,2,21,63,2017,5,COL
115,445197,Mike Dunn,1,19,68,2017,6,COL
115,623184,Scott Oberg,1,15,66,2017,7,COL
115,622608,Antonio Senzatela,1,1,16,2017,8,COL
116,458677,Justin Wilson,15,8,42,2017,1,DET
116,572888,Shane Greene,13,14,71,2017,2,DET
116,408061,Francisco Rodríguez,13,0,28,2017,3,DET
116,543935,Alex Wilson,7,17,66,2017,4,DET
116,621385,Daniel Stumpf,2,9,55,2017,5,DET
116,541652,Bruce Rondón,2,7,21,2017,6,DET
116,641729,Joe Jiménez,1,0,24,2017,7,DET
116,572403,Drew VerHagen,1,5,22,2017,8,DET
117,571704,Ken Giles,38,2,63,2017,1,HOU
117,606965,Chris Devenski,10,25,62,2017,2,HOU
117,461325,Tyler Clippard,6,8,40,2017,3,HOU
117,502381,Luke Gregerson,4,18,65,2017,4,HOU
117,501789,Will Harris,4,20,46,2017,5,HOU
117,605397,Joe Musgrove,4,5,23,2017,6,HOU
117,593140,Michael Feliz,2,2,46,2017,7,HOU
117,624586,James Hoyt,1,7,43,2017,8,HOU
118,516969,Kelvin Herrera,31,4,64,2017,1,KC
118,543506,Brandon Maurer,23,2,42,2017,2,KC
118,501985,Mike Minor,9,17,65,2017,3,KC
118,491703,Neftalí Feliz,9,0,29,2017,4,KC
118,465657,Joakim Soria,8,20,59,2017,5,KC
118,518397,Scott Alexander,6,9,58,2017,6,KC
118,488748,Ryan Buchter,3,15,42,2017,7,KC
118,493247,Peter Moylan,1,24,79,2017,8,KC
119,445276,Kenley Jansen,42,1,65,2017,1,LAD
119,453265,Tony Watson,17,6,47,2017,2,LAD
119,451661,Josh Fields,5,15,57,2017,3,LAD
119,548389,Ross Stripling,5,5,47,2017,4,LAD
119,501822,Chris Hatcher,4,9,23,2017,5,LAD
119,520980,Pedro Báez,3,23,66,2017,6,LAD
119,453344,Brandon Morrow,3,10,45,2017,7,LAD
119,501593,Luis Avilán,2,13,61,2017,8,LAD
120,445213,Brandon Kintzler,32,0,45,2017,1,WSH
120,448281,Sean Doolittle,22,1,30,2017,2,WSH
120,595014,Blake Treinen,16,5,35,2017,3,WSH
120,606983,Koda Glover,10,5,23,2017,4,WSH
120,458006,Matt Albers,6,14,63,2017,5,WSH
120,518875,Shawn Kelley,6,2,33,2017,6,WSH
120,544836,Enny Romero,4,10,53,2017,7,WSH
120,425492,Ryan Madson,4,14,40,2017,8,WSH
121,573109,AJ Ramos,22,0,40,2017,1,NYM
121,592665,Addison Reed,21,4,48,2017,2,NYM
121,460283,Jerry Blevins,8,19,75,2017,3,NYM
121,544727,Jeurys Familia,7,2,26,2017,4,NYM
121,623149,Paul Sewald,3,13,57,2017,5,NYM
121,570663,Hansel Robles,2,5,46,2017,6,NYM
121,477569,Fernando Salas,1,11,48,2017,7,NYM
121,572831,Josh Edgin,1,4,46,2017,8,NYM
133,433586,Santiago Casilla,23,4,63,2017,1,OAK
133,448281,Sean Doolittle,22,1,30,2017,2,OAK
133,595014,Blake Treinen,16,5,35,2017,3,OAK
133,521230,Liam Hendriks,4,16,70,2017,4,OAK
133,425492,Ryan Madson,4,14,40,2017,5,OAK
133,501822,Chris Hatcher,4,9,23,2017,6,OAK
133,623430,Ryan Dull,2,20,49,2017,7,OAK
133,543056,Danny Coulombe,1,13,72,2017,8,OAK
134,553878,Felipe Vázquez,23,14,73,2017,1,PIT
134,453265,Tony Watson,17,6,47,2017,2,PIT
134,504379,Juan Nicasio,6,22,65,2017,3,PIT
134,502004,George Kontos,5,5,50,2017,4,PIT
134,276542,Joaquín Benoit,5,13,44,2017,5,PIT
134,453281,Wade LeBlanc,3,4,50,2017,6,PIT
134,543339,Daniel Hudson,2,21,71,2017,7,PIT
134,519263,A.J. Schugel,1,4,32,2017,8,PIT
135,543272,Brad Hand,26,16,72,2017,1,SD
135,543506,Brandon Maurer,23,2,42,2017,2,SD
135,489446,Kirby Yates,4,20,61,2017,3,SD
135,488748,Ryan Buchter,3,15,42,2017,4,SD
135,600526,José Torres,2,3,62,2017,5,SD
135,489334,Craig Stammen,2,11,60,2017,6,SD
135,664208,Phil Maton,1,8,46,2017,7,SD
135,475243,Travis Wood,1,1,25,2017,8,SD
136,621242,Edwin Díaz,39,2,66,2017,1,SEA
136,475479,David Phelps,6,18,44,2017,2,SEA
136,656186,Dan Altavilla,4,2,41,2017,3,SEA
136,518553,Steve Cishek,4,6,23,2017,4,SEA
136,519240,Marc Rzepczynski,3,20,64,2017,5,SEA
136,572021,James Pazos,3,10,59,2017,6,SEA
136,543883,Nick Vincent,2,29,69,2017,7,SEA
136,543964,Tony Zych,2,12,45,2017,8,SEA
137,473879,Sam Dyson,17,1,38,2017,1,SF
137,453343,Mark Melancon,16,5,32,2017,2,SF
137,571882,Derek Law,6,5,41,2017,3,SF
137,502004,George Kontos,5,5,50,2017,4,SF
137,519326,Hunter Strickland,3,21,68,2017,5,SF
137,544150,Albert Suárez,3,0,18,2017,6,SF
137,608717,Chris Stratton,2,0,3,2017,7,SF
137,518715,Cory Gearrin,1,8,68,2017,8,SF
138,493200,Seunghwan Oh,24,7,62,2017,1,STL
138,572096,Trevor Rosenthal,13,12,50,2017,2,STL
138,446399,Brett Cecil,7,14,73,2017,3,STL
138,504379,Juan Nicasio,6,22,65,2017,4,STL
138,621199,Matt Bowman,5,23,75,2017,5,STL
138,544928,Tyler Lyons,4,15,50,2017,6,STL
138,605154,John Brebbia,1,5,50,2017,7,STL
138,543779,Kevin Siegrist,1,6,39,2017,8,STL
139,517008,Alex Colomé,53,1,65,2017,1,TB
139,518553,Steve Cishek,4,6,23,2017,2,TB
139,595032,Chase Whitley,3,7,41,2017,3,TB
139,471822,Jumbo Díaz,3,6,31,2017,4,TB
139,458584,Xavier Cedeño,3,0,9,2017,5,TB
139,502202,Brad Boxberger,2,5,30,2017,6,TB
139,643493,Austin Pruitt,2,1,22,2017,7,TB
139,541640,Erasmo Ramírez,2,7,18,2017,8,TB
140,473879,Sam Dyson,17,1,38,2017,1,TEX
140,592222,Alex Claudio,15,8,69,2017,2,TEX
140,456713,Matt Bush,15,10,57,2017,3,TEX
140,501817,Tony Barnette,6,4,50,2017,4,TEX
140,600917,José Leclerc,3,10,47,2017,5,TEX
140,605309,Keone Kela,3,11,39,2017,6,TEX
140,276351,Jason Grilli,3,1,26,2017,7,TEX
140,600965,Ricardo Rodríguez,3,1,16,2017,8,TEX
141,532077,Roberto Osuna,49,0,66,2017,1,TOR
141,608678,Dominic Leone,5,11,65,2017,2,TOR
141,572193,Ryan Tepera,4,17,73,2017,3,TOR
141,592130,Danny Barnes,4,11,60,2017,4,TOR
141,607352,Joe Biagini,4,10,26,2017,5,TOR
141,276351,Jason Grilli,3,1,26,2017,6,TOR
141,501925,Joe Smith,1,13,38,2017,7,TOR
141,596271,Casey Lawrence,1,0,23,2017,8,TOR
142,445213,Brandon Kintzler,32,0,45,2017,1,MIN
142,279571,Matt Belisle,13,17,62,2017,2,MIN
142,573124,Taylor Rogers,4,30,69,2017,3,MIN
142,608648,Tyler Duffey,3,12,56,2017,4,MIN
142,657610,Trevor Hildenberger,3,12,37,2017,5,MIN
142,519151,Ryan Pressly,1,6,57,2017,6,MIN
142,444520,Craig Breslow,1,0,30,2017,7,MIN
142,641427,Alan Busenitz,1,2,28,2017,8,MIN
143,593576,Héctor Neris,29,4,74,2017,1,PHI
143,472610,Luis García,7,14,66,2017,2,PHI
143,504379,Juan Nicasio,6,22,65,2017,3,PHI
143,276542,Joaquín Benoit,5,13,44,2017,4,PHI
143,591693,Edubray Ramos,3,9,59,2017,5,PHI
143,450212,Pat Neshek,3,10,43,2017,6,PHI
143,491646,Jeanmar Gómez,3,0,18,2017,7,PHI
143,570257,Joely Rodríguez,2,3,26,2017,8,PHI
144,462382,Jim Johnson,31,1,61,2017,1,ATL
144,527055,Arodys Vizcaíno,17,17,62,2017,2,ATL
144,542432,José Ramirez,5,27,68,2017,3,ATL
144,518693,Sam Freeman,3,12,58,2017,4,ATL
144,435400,Jason Motte,3,5,46,2017,5,ATL
144,571871,Ian Krol,0,3,51,2017,6,ATL
144,592426,Luke Jackson,0,1,43,2017,7,ATL
144,571521,Rex Brothers,0,2,27,2017,8,ATL
145,502085,David Robertson,14,0,31,2017,1,CWS
145,573668,Juan Minaya,10,2,40,2017,2,CWS
145,461325,Tyler Clippard,6,8,40,2017,3,CWS
145,592454,Tommy Kahnle,4,7,37,2017,4,CWS
145,461872,Anthony Swarzak,3,10,41,2017,5,CWS
145,571476,Chris Beck,1,3,57,2017,6,CWS
145,500872,Gregory Infante,1,5,52,2017,7,CWS
145,543359,Dan Jennings,1,7,48,2017,8,CWS
146,573109,AJ Ramos,22,0,40,2017,1,MIA
146,446899,Brad Ziegler,16,7,53,2017,2,MIA
146,475479,David Phelps,6,18,44,2017,3,MIA
146,607457,Kyle Barraclough,5,22,66,2017,4,MIA
146,430661,Dustin McGowan,3,3,63,2017,5,MIA
146,547749,Junichi Tazawa,3,9,55,2017,6,MIA
146,606424,Jarlín García,1,15,68,2017,7,MIA
146,623395,Brian Ellington,1,6,42,2017,8,MIA
147,547973,Aroldis Chapman,26,1,52,2017,1,NYY
147,502085,David Robertson,14,0,31,2017,2,NYY
147,476454,Dellin Betances,13,19,66,2017,3,NYY
147,461325,Tyler Clippard,6,8,40,2017,4,NYY
147,476589,Adam Warren,4,11,46,2017,5,NYY
147,592454,Tommy Kahnle,4,7,37,2017,6,NYY
147,656547,Jonathan Holder,2,4,37,2017,7,NYY
147,592741,Chasen Shreve,1,1,44,2017,8,NYY
158,608349,Corey Knebel,45,11,76,2017,1,MIL
158,491703,Neftalí Feliz,9,0,29,2017,2,MIL
158,606930,Jacob Barnes,7,25,73,2017,3,MIL
158,448614,Carlos Torres,4,13,67,2017,4,MIL
158,453172,Jared Hughes,4,12,67,2017,5,MIL
158,543118,Oliver Drake,4,6,61,2017,6,MIL
158,461872,Anthony Swarzak,3,10,41,2017,7,MIL
158,623352,Josh Hader,1,12,35,2017,8,MIL
108,453284,Blake Parker,17,6,67,2018,1,LAA
108,592135,Cam Bedrosian,8,11,71,2018,2,LAA
108,641871,Keynan Middleton,7,2,16,2018,3,LAA
108,605121,Justin Anderson,6,22,57,2018,4,LAA
108,621142,Ty Buttrey,6,6,16,2018,5,LAA
108,462382,Jim Johnson,5,8,61,2018,6,LAA
108,501625,Jose Alvarez,4,14,76,2018,7,LAA
108,598287,Noé Ramirez,4,6,68,2018,8,LAA
109,502202,Brad Boxberger,40,1,60,2018,1,ARI
109,605151,Archie Bradley,11,34,76,2018,2,ARI
109,446899,Brad Ziegler,11,11,53,2018,3,ARI
109,673633,Yoshihisa Hirano,7,32,75,2018,4,ARI
109,611093,Silvino Bracho,4,2,31,2018,5,ARI
109,518617,Jake Diekman,3,14,47,2018,6,ARI
109,519008,T.J. McFarland,1,1,47,2018,7,ARI
109,407822,Jorge De La Rosa,1,6,42,2018,8,ARI
110,571710,Mychal Givens,13,15,69,2018,1,BAL
110,542960,Brad Brach,13,3,42,2018,2,BAL
110,502154,Zack Britton,5,8,25,2018,3,BAL
110,643316,Paul Fry,4,9,35,2018,4,BAL
110,503285,Darren O'Day,4,4,20,2018,5,BAL
110,656945,Tanner Scott,3,5,53,2018,6,BAL
110,612434,Miguel Castro,2,5,62,2018,7,BAL
110,542947,Richard Bleier,1,9,31,2018,8,BAL
111,518886,Craig Kimbrel,47,0,63,2018,1,BOS
111,523260,Joe Kelly,7,21,73,2018,2,BOS
111,592390,Heath Hembree,3,20,67,2018,3,BOS
111,598264,Matt Barnes,3,25,62,2018,4,BOS
111,518489,Ryan Brasier,2,10,34,2018,5,BOS
111,598271,Brian Johnson,1,2,25,2018,6,BOS
111,605476,Carson Smith,1,5,18,2018,7,BOS
111,453214,Steven Wright,1,2,16,2018,8,BOS
112,453344,Brandon Morrow,24,0,35,2018,1,CHC
112,467008,Pedro Strop,17,9,60,2018,2,CHC
112,518553,Steve Cishek,7,25,80,2018,3,CHC
112,445213,Brandon Kintzler,5,15,45,2018,4,CHC
112,445926,Jesse Chavez,5,4,32,2018,5,CHC
112,458677,Justin Wilson,3,16,71,2018,6,CHC
112,488846,Brian Duensing,3,3,48,2018,7,CHC
112,605218,Carl Edwards Jr.,2,23,58,2018,8,CHC
113,628452,Raisel Iglesias,34,0,66,2018,1,CIN
113,453172,Jared Hughes,11,15,72,2018,2,CIN
113,456696,David Hernandez,6,15,57,2018,3,CIN
113,607237,Amir Garrett,2,21,66,2018,4,CIN
113,547179,Michael Lorenzen,2,8,42,2018,5,CIN
113,605538,Matt Wisler,1,0,11,2018,6,CIN
113,608371,Lucas Sims,1,0,6,2018,7,CIN
113,594992,Kevin Shackelford,1,0,5,2018,8,CIN
114,592102,Cody Allen,32,7,70,2018,1,CLE
114,543272,Brad Hand,29,3,41,2018,2,CLE
114,453192,Andrew Miller,5,10,37,2018,3,CLE
114,519096,Dan Otero,3,1,61,2018,4,CLE
114,502004,George Kontos,2,5,21,2018,5,CLE
114,519166,Neil Ramírez,1,13,47,2018,6,CLE
114,643256,Adam Cimber,1,5,42,2018,7,CLE
114,502083,Zach McAllister,1,4,41,2018,8,CLE
115,451584,Wade Davis,49,0,69,2018,1,COL
115,493603,Adam Ottavino,11,34,75,2018,2,COL
115,543766,Bryan Shaw,5,13,61,2018,3,COL
115,493200,Seunghwan Oh,5,13,48,2018,4,COL
115,623184,Scott Oberg,4,14,56,2018,5,COL
115,459429,Jake McGee,3,14,61,2018,6,COL
115,543734,Chris Rusin,1,7,49,2018,7,COL
115,572044,Brooks Pounders,1,0,14,2018,8,COL
116,572888,Shane Greene,38,0,66,2018,1,DET
116,641729,Joe Jiménez,7,23,68,2018,2,DET
116,543935,Alex Wilson,4,14,59,2018,3,DET
116,621385,Daniel Stumpf,3,11,56,2018,4,DET
116,488786,Louis Coleman,3,6,51,2018,5,DET
116,599683,Warwick Saupold,3,1,31,2018,6,DET
116,572403,Drew VerHagen,2,3,40,2018,7,DET
116,502083,Zach McAllister,1,4,41,2018,8,DET
117,444468,Héctor Rondón,22,9,63,2018,1,HOU
117,571704,Ken Giles,14,0,21,2018,2,HOU
117,532077,Roberto Osuna,12,2,23,2018,3,HOU
117,502748,Brad Peacock,6,10,60,2018,4,HOU
117,606965,Chris Devenski,5,18,49,2018,5,HOU
117,519151,Ryan Pressly,4,8,51,2018,6,HOU
117,501789,Will Harris,3,15,61,2018,7,HOU
117,501925,Joe Smith,2,11,56,2018,8,HOU
118,516969,Kelvin Herrera,16,0,27,2018,1,KC
118,503449,Wily Peralta,14,1,37,2018,2,KC
118,543506,Brandon Maurer,7,3,37,2018,3,KC
118,657612,Tim Hill,4,13,70,2018,4,KC
118,641838,Kevin McCarthy,4,15,65,2018,5,KC
118,543169,Brian Flynn,2,4,48,2018,6,KC
118,592094,Jason Adam,2,2,31,2018,7,KC
118,641745,Brad Keller,2,5,21,2018,8,KC
119,445276,Kenley Jansen,42,0,69,2018,1,LAD
119,425492,Ryan Madson,7,14,49,2018,2,LAD
119,518397,Scott Alexander,6,21,72,2018,3,LAD
119,608638,JT Chargois,4,7,39,2018,4,LAD
119,451661,Josh Fields,3,8,45,2018,5,LAD
119,657571,Caleb Ferguson,3,5,26,2018,6,LAD
119,571561,Tony Cingrani,2,11,30,2018,7,LAD
119,592340,Erik Goeddel,2,5,26,2018,8,LAD
120,448281,Sean Doolittle,26,1,43,2018,1,WSH
120,516969,Kelvin Herrera,16,0,27,2018,2,WSH
120,425492,Ryan Madson,7,14,49,2018,3,WSH
120,445213,Brandon Kintzler,5,15,45,2018,4,WSH
120,519301,Sammy Solís,4,13,56,2018,5,WSH
120,502522,Justin Miller,3,11,51,2018,6,WSH
120,518813,Greg Holland,3,2,32,2018,7,WSH
120,518875,Shawn Kelley,1,1,35,2018,8,WSH
121,544727,Jeurys Familia,21,1,40,2018,1,NYM
121,607229,Robert Gsellman,20,15,68,2018,2,NYM
121,461872,Anthony Swarzak,5,2,29,2018,3,NYM
121,607625,Seth Lugo,4,11,49,2018,4,NYM
121,623149,Paul Sewald,4,2,46,2018,5,NYM
121,570663,Hansel Robles,3,7,37,2018,6,NYM
121,642008,Jacob Rhame,2,2,30,2018,7,NYM
121,622098,Drew Smith,2,4,27,2018,8,NYM
133,595014,Blake Treinen,43,0,68,2018,1,OAK
133,407845,Fernando Rodney,31,0,46,2018,2,OAK
133,544727,Jeurys Familia,21,1,40,2018,3,OAK
133,642152,Lou Trivino,9,23,68,2018,4,OAK
133,518715,Cory Gearrin,3,2,35,2018,5,OAK
133,433589,Yusmeiro Petit,2,16,74,2018,6,OAK
133,501822,Chris Hatcher,2,1,34,2018,7,OAK
133,518875,Shawn Kelley,1,1,35,2018,8,OAK
134,553878,Felipe Vázquez,42,0,70,2018,1,PIT
134,605309,Keone Kela,25,0,38,2018,2,PIT
134,650828,Edgar Santana,7,20,69,2018,3,PIT
134,605195,Kyle Crick,3,16,64,2018,4,PIT
134,593140,Michael Feliz,2,12,47,2018,5,PIT
134,502004,George Kontos,2,5,21,2018,6,PIT
134,596720,Dovydas Neverauskas,1,2,25,2018,7,PIT
134,605280,Clay Holmes,1,0,7,2018,8,PIT
135,543272,Brad Hand,29,3,41,2018,1,SD
135,489446,Kirby Yates,13,16,65,2018,2,SD
135,489334,Craig Stammen,5,23,73,2018,3,SD
135,622259,Trey Wingenter,2,5,22,2018,4,SD
135,664208,Phil Maton,1,3,45,2018,5,SD
135,643256,Adam Cimber,1,5,42,2018,6,SD
135,620454,José Castillo,1,12,37,2018,7,SD
135,476594,Robert Stock,1,4,32,2018,8,SD
136,621242,Edwin Díaz,61,0,73,2018,1,SEA
136,517008,Alex Colomé,13,0,23,2018,2,SEA
136,504379,Juan Nicasio,7,19,46,2018,3,SEA
136,435043,Zach Duke,3,12,45,2018,4,SEA
136,543883,Nick Vincent,2,15,61,2018,5,SEA
136,572021,James Pazos,2,19,60,2018,6,SEA
136,592340,Erik Goeddel,2,5,26,2018,7,SEA
136,518748,Justin Grimm,2,3,16,2018,8,SEA
137,519293,Will Smith,18,6,54,2018,1,SF
137,519326,Hunter Strickland,18,0,49,2018,2,SF
137,473879,Sam Dyson,8,15,74,2018,3,SF
137,453343,Mark Melancon,7,8,41,2018,4,SF
137,606625,Reyes Moronta,6,12,69,2018,5,SF
137,453265,Tony Watson,4,32,72,2018,6,SF
137,518715,Cory Gearrin,3,2,35,2018,7,SF
137,605143,Ray Black,1,1,26,2018,8,SF
138,502032,Bud Norris,33,2,64,2018,1,STL
138,663855,Jordan Hicks,13,24,73,2018,2,STL
138,593372,Carlos Martinez,5,3,15,2018,3,STL
138,518813,Greg Holland,3,2,32,2018,4,STL
138,605154,John Brebbia,2,5,45,2018,5,STL
138,608678,Dominic Leone,2,5,29,2018,6,STL
138,544928,Tyler Lyons,2,9,27,2018,7,STL
138,621199,Matt Bowman,2,5,22,2018,8,STL
139,489265,Sergio Romo,33,8,68,2018,1,TB
139,517008,Alex Colomé,13,0,23,2018,2,TB
139,621237,José Alvarado,12,31,70,2018,3,TB
139,592473,Adam Kolarek,5,11,31,2018,4,TB
139,643493,Austin Pruitt,5,0,23,2018,5,TB
139,458924,Jonny Venters,3,10,28,2018,6,TB
139,475054,Chaz Roe,2,31,61,2018,7,TB
139,650895,Diego Castillo,2,10,32,2018,8,TB
140,605309,Keone Kela,25,0,38,2018,1,TEX
140,600917,José Leclerc,16,15,59,2018,2,TEX
140,445926,Jesse Chavez,5,4,32,2018,3,TEX
140,592222,Alex Claudio,3,14,65,2018,4,TEX
140,518617,Jake Diekman,3,14,47,2018,5,TEX
140,455119,Chris Martin,3,14,46,2018,6,TEX
140,518715,Cory Gearrin,3,2,35,2018,7,TEX
140,572750,Eddie Butler,2,2,22,2018,8,TEX
141,572193,Ryan Tepera,15,19,68,2018,1,TOR
141,571704,Ken Giles,14,0,21,2018,2,TOR
141,461325,Tyler Clippard,13,15,72,2018,3,TOR
141,532077,Roberto Osuna,12,2,23,2018,4,TOR
141,493200,Seunghwan Oh,5,13,48,2018,5,TOR
141,592130,Danny Barnes,2,8,47,2018,6,TOR
141,543118,Oliver Drake,1,0,11,2018,7,TOR
141,571901,Aaron Loup,0,9,50,2018,8,TOR
142,407845,Fernando Rodney,31,0,46,2018,1,MIN
142,657610,Trevor Hildenberger,11,17,73,2018,2,MIN
142,573124,Taylor Rogers,4,18,72,2018,3,MIN
142,592665,Addison Reed,4,10,55,2018,4,MIN
142,519151,Ryan Pressly,4,8,51,2018,5,MIN
142,435043,Zach Duke,3,12,45,2018,6,MIN
142,543507,Trevor May,3,5,23,2018,7,MIN
142,622382,Gabriel Moya,2,3,29,2018,8,MIN
143,622554,Seranthony Domínguez,20,14,53,2018,1,PHI
143,593576,Héctor Neris,14,4,53,2018,2,PHI
143,488984,Tommy Hunter,6,25,65,2018,3,PHI
143,450212,Pat Neshek,6,6,30,2018,4,PHI
143,644364,Víctor Arano,5,10,60,2018,5,PHI
143,605388,Adam Morgan,4,14,67,2018,6,PHI
143,472610,Luis García,4,13,59,2018,7,PHI
143,501593,Luis Avilán,4,9,58,2018,8,PHI
144,527055,Arodys Vizcaíno,18,1,39,2018,1,ATL
144,621345,A.J. Minter,17,12,65,2018,2,ATL
144,542960,Brad Brach,13,3,42,2018,3,ATL
144,595465,Dan Winkler,5,23,69,2018,4,ATL
144,592145,Jesse Biddle,4,12,60,2018,5,ATL
144,518693,Sam Freeman,3,9,63,2018,6,ATL
144,458924,Jonny Venters,3,10,28,2018,7,ATL
144,641438,Shane Carle,2,14,53,2018,8,ATL
145,465657,Joakim Soria,19,2,40,2018,1,CWS
145,518858,Nate Jones,8,6,33,2018,2,CWS
145,605240,Jace Fry,5,16,58,2018,3,CWS
145,501593,Luis Avilán,4,9,58,2018,4,CWS
145,573668,Juan Minaya,4,8,52,2018,5,CWS
145,502327,Héctor Santiago,2,0,42,2018,6,CWS
145,541652,Bruce Rondón,2,5,35,2018,7,CWS
145,458584,Xavier Cedeño,2,7,33,2018,8,CWS
146,607457,Kyle Barraclough,17,10,61,2018,1,MIA
146,446899,Brad Ziegler,11,11,53,2018,2,MIA
146,608716,Drew Steckenrider,10,19,71,2018,3,MIA
146,543045,Adam Conley,6,16,52,2018,4,MIA
146,594027,Tayron Guerrero,4,9,60,2018,5,MIA
146,607968,Drew Rucinski,1,4,32,2018,6,MIA
146,457915,Javy Guerra,1,1,32,2018,7,MIA
146,605255,Brett Graves,1,0,21,2018,8,MIA
147,547973,Aroldis Chapman,34,1,55,2018,1,NYY
147,502085,David Robertson,9,21,69,2018,2,NYY
147,476454,Dellin Betances,7,20,66,2018,3,NYY
147,502154,Zack Britton,5,8,25,2018,4,NYY
147,643338,Chad Green,4,13,63,2018,5,NYY
147,592454,Tommy Kahnle,2,2,24,2018,6,NYY
147,502004,George Kontos,2,5,21,2018,7,NYY
147,570666,Luis Cessa,2,1,11,2018,8,NYY
158,502026,Jeremy Jeffress,20,18,73,2018,1,MIL
158,608349,Corey Knebel,19,7,57,2018,2,MIL
158,465657,Joakim Soria,19,2,40,2018,3,MIL
158,623352,Josh Hader,17,21,55,2018,4,MIL
158,606930,Jacob Barnes,4,4,49,2018,5,MIL
158,543359,Dan Jennings,3,11,71,2018,6,MIL
158,458006,Matt Albers,2,7,34,2018,7,MIL
158,458584,Xavier Cedeño,2,7,33,2018,8,MIL
108,570663,Hansel Robles,27,2,70,2019,1,LAA
108,621142,Ty Buttrey,6,26,72,2019,2,LAA
108,592135,Cam Bedrosian,4,15,52,2019,3,LAA
108,592102,Cody Allen,4,0,25,2019,4,LAA
108,472610,Luis García,3,6,62,2019,5,LAA
108,605121,Justin Anderson,2,13,54,2019,6,LAA
108,572703,Luke Bard,1,1,29,2019,7,LAA
108,606167,Adalberto Mejía,1,2,13,2019,8,LAA
109,518813,Greg Holland,22,0,40,2019,1,ARI
109,605151,Archie Bradley,21,7,65,2019,2,ARI
109,673633,Yoshihisa Hirano,6,15,62,2019,3,ARI
109,605177,Andrew Chafin,4,23,77,2019,4,ARI
109,661255,Yoan López,4,21,70,2019,5,ARI
109,542882,Matt Andriese,4,4,54,2019,6,ARI
109,656464,Kevin Ginkel,2,8,25,2019,7,ARI
109,643327,Zack Godley,2,0,18,2019,8,ARI
